"id","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","Consent","ATT01","ATT02","ATT03","ATT04","ATT05","ATT06","ATT07","ATT08","ATT09","ATT10","ATT11","ATT12","ATT13","ATT14","ATT15","ATT16","ATT17","ATT18","ELS01","ELS02","ELS03","ELS04","ELS05","ELS06","ELS07","ELS08","ATT19","ATT20","ATT21","ATT22","ATT23","ATT24","ATT25","ATT26","ATT27","ATT28","ATT29","ATT30","ATT31","ATT32","ATT33","RECS01","RECS02","RECS03","RECS04","RECS05","RECS06","RECS07","RECS08","RECS09","RECS10","RECS11","RECS12","RECS13","RECS14","RECS15","RECS16","LAN01","LAN02","LAN03","LAN04","LAN05","LAN06","LAN07","LAN08","LAN09","NEP01","NEP02","NEP03","NEP04","NEP05","NEP06","NEP07","NEP08","NEP09","NEP10","NEP11","NEP12","NEP13","NEP14","NEP15","DUMMYVAR01","DUMMYVAR02","DUMMYVAR03","DUMMYVAR04","DUMMYVAR05","DUMMYVAR06","DEM01","DEM02","DEM03","DEM04","DEM05","DEM06","DEM07","DEM08","DEM09","DEM10","DEM11","DEM12","DEM13","DEM14","DEM15","DEM16","DEM17","DEM18","DEM19","DEM20","DEM21","DEM22","DEM23","DEM24","DEM25","DEM26","DEM27","LAN10","LAN11","LAN12","LAN13","LAN14","LAN15","LAN16","LAN17","LAN18","LAN19","LAN20","LAN21","LAN22","LAN23","LAN24","LAN25","LAN26","LAN27","LAN28","LAN29","LAN30","LAN31","LAN32","LAN33","LAN34","LAN35","LAN36","LAN37","LAN38","LAN39","LAN40","LAN41","LAN42","LAN43","LAN44","LAN45","LAN46","LAN47","LAN48","LAN49","LAN50","LAN51","LAN52","LAN53","LAN54","LAN55","LAN56","LAN57","LAN58","LAN59","LAN60","LAN61","LAN62","LAN63","LAN64","LAN65","LAN66","LAN67","LAN68","LAN69","LAN70","LAN71","LAN72","LAN73","LAN74","LAN75","LAN76","LAN77","LAN78","LAN79","LAN80","LAN81","LAN82","LAN83","LAN84","LAN85","LAN86","LAN87","RS01","RS02","RS03","RS04","RS05","RS06","DEM28","DEM29","DEM30"
85,100,1687,1,2018-11-01 16:28:55,"R_yknnKYaiZMNaUal",1,8,5,8,5,8,8,4,8,3,4,4,1,7,1,3,500,10,0.1,2,6,3,3,3,6,3,1,75,600,400,400,500,700,700,1200,800,25,25,400,300,400,250,1,1,"",4,"",2,"0",7,6,"Don't have one","4",6,2,4,2,1,"Turning the heat down in winter as it is usually set at 80 degrees","excessive heating in winter excessive cooling in summer, leaving various electronics on constantly when not in use","I haven't really seen anything. I don't go around looking for things like this",3,2,3,2,2,2,5,2,4,2,4,2,2,2,2,1,5,4,5,2,5,0,0,0,0,0,0,2,80,1,31,2,2,1,1,1,"",2,"",1,1,1,1,1,1,1,3,1,0,1,"",1,8,72,80,70,76,76,4,4,72,4,72,4,3,1,2,2,1,2,1,1,3,1,3,3,1,2,5,1,3,5,5,6,3,6,6,2,3,4,2,2,3,3,6,5,6,6,3,1,1,1,1,1,1,1,3,1,3,3,1,5,5,5,5,5,5,6,5,6,6,2,5,4,5,2,3,3,6,5,6,6,2,2,4,2,1,5,2,2,4
86,100,1677,1,2018-11-01 16:35:58,"R_1OuGaRCZ0NoZOvq",1,4,5,6,2,6,2,3,4,3,5,6,4,6,2,2,500,10,0.1,2,3,6,3,3,1,2,1,75,200,150,30,3000,200,1000,4000,1500,80,25,1000,800,500,400,2,2,"",6,"don't have central A/C",1,"2",2,2,"","5",6,2,4,2,1,"Reduce hot water usage (showers, washing clothes, etc); reduce the usage of clothes dryer.","Old A/C units could be updated to something more energy-efficient.  Same with other appliances such as dishwasher, refrigerator.  Could possibly invest in a timer or other device that automatically turns off lights.","nothing else I can think of, other than what I listed above.",3,2,3,3,1,2,4,5,1,5,1,2,2,5,1,5,3,5,1,5,1,0,0,0,0,0,0,3,110,2,26,3,3,2,1,4,"",1,"",2,2,1,2,2,2,2,0,0,0,1,"",1,3,20,67,65,67,75,2,2,69,4,70,6,5,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,4,3,4,3,2,3,6,3,2,3,3,2,3,3,4,3,3,6,4,1,1,1,1,1,1,1,1,1,1,3,2,4,4,5,4,5,5,4,4,4,6,2,5,5,5,3,3,3,3,5,3,6,4,1,4,5,5,3,2,1,3
87,100,1671,1,2018-11-01 10:38:47,"R_2VQ5ayFjj59xYvk",1,7,6,8,7,8,7,8,7,8,7,8,7,8,6,8,578,100,10,4,1,1,3,1,2,1,1,100,15,14,17,45,36,68,37,23,20,25,45,45,14,17,1,2,"",4,"",1,"4",1,2,"","9",2,3,1,1,2,"Replace your light bulbs.
Use smart power strips.
Install a programmable or smart thermostat.
Purchase energy efficient appliances.","Heating and Cooling Systems.
Washer and Dryer
","Minimize Phantom Loads.
Use More Energy-efficient Appliances
",1,2,3,1,2,2,5,5,4,3,5,4,5,4,5,4,5,4,5,4,5,0,0,0,0,0,0,1,578,2,34,3,2,4,1,1,"",1,"",1,1,1,1,1,1,9,7,9,6,1,"",1,6,120,9,72,89,58,1,2,35,9,89,9,1,1,3,1,3,3,2,3,1,2,3,1,6,5,6,6,5,6,2,5,6,4,6,5,6,5,5,6,5,5,6,5,6,4,1,3,1,3,3,1,3,1,3,1,3,3,4,6,4,6,4,4,6,5,6,6,3,6,4,6,4,6,6,4,6,5,4,4,1,1,2,2,1,1,1,1,1
88,100,1669,1,2018-10-31 16:58:22,"R_30jHEqF703xRaZM",1,8,8,8,1,8,1,1,6,1,1,8,8,8,1,8,500,10,0.1,2,3,3,3,3,2,3,1,15,300,200,100,500,900,900,1200,400,85,25,500,900,800,100,2,4,"",3,"",1,"4",4,3,"","10",6,2,4,2,1,"Getting central air conditioning instead of 4 window AC units","I don't see a lot of waste other than the window ac units","No",3,4,3,3,3,4,2,2,4,2,2,2,2,4,2,4,2,4,2,2,2,0,0,0,0,0,0,2,130,1,42,7,2,3,1,3,"",2,"",1,2,1,2,2,2,4,4,0,1,1,"",1,8,72,72,65,72,80,2,2,77,5,60,5,3,1,1,3,1,3,3,3,3,1,3,3,4,1,6,1,6,6,6,6,4,6,6,4,2,6,2,6,6,6,6,5,6,6,4,1,1,3,1,3,3,3,3,1,3,3,3,1,6,4,6,6,6,6,5,6,6,3,1,6,5,6,6,6,6,5,6,6,2,5,4,5,5,2,2,2,2
89,100,1666,1,2018-11-01 09:44:42,"R_3NDHgPtsDKsHRD9",1,3,5,3,3,3,3,4,2,1,2,4,1,1,2,2,500,10,0.05,2,1,3,3,3,2,1,1,20,200,150,150,300,300,400,500,200,25,30,400,500,300,250,1,3,"",3,"",2,"0",3,3,"","4",6,3,3,2,1,"replacing bulbs to led and using solar energy electrical companies.","The downtown area where lights are left on 24/7","Using solar energy.",4,2,4,1,4,1,3,5,1,3,1,1,1,4,1,5,3,5,1,3,1,0,0,0,0,0,0,2,75,1,30,3,2,3,1,10,"central air and heat",1,"",1,1,1,1,1,1,4,0,0,0,1,"",1,8,124,78,80,80,80,2,2,75,3,78,6,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,2,3,2,2,3,3,2,2,1,2,3,2,2,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3,3,2,5,4,4,2,1,2,5,2,2,1,4,5,4,4,5,2,5,5,5,2,2,1,2
90,100,1662,1,2018-11-02 10:50:57,"R_10CTuiOsPQryl2M",1,6,7,4,5,2,3,8,4,6,7,3,4,6,5,8,200,10,1,2,4,2,3,4,2,4,2,250,100,150,150,100,200,300,200,250,50,25,50,25,25,50,3,3,"",4,"",3,"4",2,3,"","5",3,4,2,1,2,"Now, I am using Solar energy in my house. This method reduce my energy bills. But, I can't use the solar energy in winter season.","I am switch off the lights in unwanted areas in my house.","I am maintain this measurements as per the control chart process.",1,3,2,3,3,3,3,2,4,5,5,3,4,2,2,1,3,2,4,5,3,0,0,0,0,0,0,2,120,1,26,4,6,3,1,8,"",1,"",1,3,1,1,1,1,6,4,5,8,1,"",1,8,36,18,19,20,19,2,2,22,8,20,7,3,2,2,1,2,3,2,2,3,1,2,1,2,3,5,2,5,3,4,1,3,6,3,1,5,3,4,6,5,3,2,5,3,5,3,2,2,3,1,3,2,1,2,1,3,2,2,5,4,3,6,5,3,4,1,5,2,2,5,3,4,4,1,5,3,6,2,1,2,4,3,1,2,1,2,1,2
91,100,1622,1,2018-11-01 16:37:20,"R_12hesgWPghXFHXq",1,8,8,8,4,8,7,6,6,1,5,6,6,7,1,3,500,1,0.1,2,3,3,3,3,2,3,1,50,200,200,150,300,300,250,350,225,50,25,300,75,100,50,1,2,"",2,"",1,"2",2,4,"","1",4,2,4,2,2,"We've done as much as possible with our financial situation being what it is.  I would love to have new doors and windows installed and replace appliances if I could ever afford to do so.","Things that stay plugged in when not in use, old appliances and systems, inefficient doors and windows.","I've been looking at switch boxes (I forget what they're actually called) that would allow things to remain plugged in but not use electricity.  I've seen many that are controlled by smartphones, but I haven't found any that can be operated otherwise yet.  I'd love to have a programmable thermostat, but it wouldn't be affordable to have one installed right now.",2,3,1,2,2,2,1,4,1,3,1,3,1,5,1,5,1,4,1,3,1,0,0,0,0,0,0,2,180,2,45,4,2,2,1,1,"",2,"",1,2,1,1,1,2,2,2,0,0,1,"",2,8,100,74,74,76,76,4,4,70,7,75,8,3,1,2,2,2,1,1,1,2,1,2,2,2,4,4,4,1,3,5,3,2,4,5,4,4,4,5,3,1,6,5,5,5,1,2,1,3,3,1,1,1,1,2,1,2,2,1,6,6,5,1,3,5,3,5,3,5,5,6,6,5,4,2,6,5,5,5,1,5,2,5,5,4,5,1,2,3
92,100,1621,1,2018-11-01 17:02:09,"R_80bqluL0TGpoBah",1,2,2,1,1,1,7,7,2,1,1,6,2,1,1,1,500,10,1,2,6,3,3,1,2,4,1,120,80,150,100,500,400,500,800,700,50,25,100,50,50,100,2,2,"",2,"",2,"0",7,2,"","10",2,6,4,1,1,"Reducing your thermostats and not using the dryer as much. Turning off lights when not in use.","Leaving appliances plugged in, leaving lights on","Not that I know of",2,2,1,1,2,2,5,4,1,4,1,1,1,4,1,5,4,5,1,5,1,0,0,0,0,0,0,2,71,2,39,3,4,3,1,1,"",1,"",1,2,2,1,1,2,3,0,0,0,1,"",1,2,3,72,69,70,65,1,2,72,3,73,9,4,1,1,1,1,1,1,1,1,1,1,3,2,5,3,5,5,2,2,4,1,1,6,2,2,2,6,6,2,2,4,2,2,6,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,5,1,5,2,5,2,2,2,6
93,100,1611,1,2018-11-01 16:48:19,"R_1LesUtdCDTRgADC",1,4,5,1,6,5,1,1,1,5,1,4,1,1,1,1,500,10,1,1,4,1,3,3,6,3,1,65,150,133,45,300,256,300,300,200,20,25,220,130,125,60,1,3,"",3,"",2,"1",2,3,"","4",4,6,4,1,1,"to better optimize my energy settings/timing controls.","sometimes I leave my AC running when I am not there and I should make the settings more efficient.","Change my clothes drying to a lower temperature as well as utilizing a clothes line at times.",2,1,3,3,1,1,5,1,3,1,2,2,2,1,2,5,2,2,1,1,4,0,0,0,0,0,0,2,175,1,33,4,3,1,1,1,"",1,"",1,1,1,1,1,1,3,0,0,0,1,"",1,4,60,65,55,75,75,1,1,75,2,73,4,5,1,1,3,1,1,1,1,1,1,3,1,3,3,6,2,3,4,4,3,4,6,5,3,3,6,3,2,4,3,4,3,6,4,3,1,2,3,2,1,1,1,1,1,3,1,3,5,6,5,3,3,3,3,5,6,5,3,5,6,5,2,1,1,4,5,6,4,3,2,4,2,2,2,2,2,1
94,100,1601,1,2018-11-01 18:06:58,"R_26foKijupKfiyZd",1,3,2,5,4,4,1,5,6,4,3,4,2,4,3,6,500,10,0.001,2,3,1,3,3,2,3,1,65,645,213,90,216,340,375,425,400,35,25,300,40,39,42,2,3,"",4,"",2,"2",2,3,"","5",4,4,3,2,4,"Change incandescent bulbs to LED bulbs. Take short showers.","Lights are on when no one is in the room. Not using more Energy Star rated products.","Weatherize my home",2,5,2,4,1,4,2,3,4,4,3,2,1,1,2,5,4,4,2,2,4,0,0,0,0,0,0,2,112,1,34,5,4,3,1,1,"",2,"",1,2,1,2,2,2,4,1,0,0,1,"",1,2,41,72,65,50,68,3,2,70,5,55,3,3,1,1,1,1,1,1,1,1,1,3,3,5,1,3,2,4,3,4,1,3,6,6,5,4,4,2,3,2,3,1,4,6,6,4,1,1,1,1,1,1,1,1,1,3,3,5,4,2,4,3,1,3,3,4,6,6,5,4,5,1,1,2,2,3,4,6,6,4,1,4,5,5,4,2,2,2
95,100,1593,1,2018-10-31 21:26:21,"R_3qCdK5utdLIoqqP",1,8,8,8,8,8,1,8,7,1,8,8,8,8,2,8,500,10,0.1,2,3,3,3,3,1,3,1,10,200,100,100,100,1000,2000,1000,100,90,25,100,500,500,100,4,3,"",3,"",1,"2",6,1,"","8",4,4,2,1,2,"Install a more efficient server & UPS","Leaving TVs paused for hours, running air conditioner too much","Yes",2,1,1,1,1,1,5,2,1,5,1,1,1,4,1,4,1,5,1,2,1,0,0,0,0,0,0,1,200,1,41,2,3,2,1,1,"",2,"",1,1,1,1,1,1,3,1,0,0,1,"",1,8,220,63,63,66,70,2,4,70,3,65,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,1,2,3,1,3,5,2,4,4,4,3,2,1,5,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,3,4,5,5,1,4,5,1,4,4,5,3,2,1,5,5,4,3,1,1,2,5,5,2,2,1,2
96,100,1583,1,2018-11-02 11:24:25,"R_3pax3L67cq7nWH1",1,6,5,6,5,6,1,1,1,1,1,1,1,1,1,1,500,10,100,2,1,3,3,3,5,1,5,45,2555,1780,450,900,7000,900,500,1500,55,25,1500,700,700,500,3,4,"",6,"do not use AIR CONDITIONER",2,"0",7,6,"do not own air conditioner","6",6,2,4,2,6,"change windows","windows","turn lights off and tv",2,3,2,3,1,2,2,5,1,3,1,4,1,3,1,5,2,5,1,3,2,0,0,0,0,0,0,2,70,2,37,4,4,4,1,10,"portable propane heater",3,"",2,2,2,2,2,2,2,2,0,0,1,"",2,8,140,70,65,75,75,1,2,75,7,70,6,3,1,1,1,1,3,3,3,1,1,1,3,1,1,1,1,6,6,6,2,1,3,5,1,1,1,1,6,6,6,3,1,5,5,3,1,1,1,1,3,3,3,1,1,1,1,1,3,3,5,6,6,6,2,5,4,5,1,3,3,5,6,6,6,1,5,5,5,4,1,5,3,3,4,2,1,4
97,100,1576,1,2018-11-01 10:14:09,"R_2uBUSe0KkNK6H67",1,6,2,8,7,2,6,7,2,7,6,4,1,8,7,7,500,1,1,2,4,2,1,3,2,3,4,12,17,23,74,21,34,23,32,77,2,54,34,23,85,43,3,4,"",2,"",1,"3",3,3,"","3",4,3,3,2,4,"reducing electricity","tv being left on and lights","probably get those special light bulbs and set the tv to turn itself off after a few minutes unless someone presses a button. that'll teach em",2,3,2,4,3,5,4,4,5,2,2,4,2,4,2,3,1,4,3,4,2,0,0,0,0,0,0,1,140,2,24,4,4,3,1,3,"",1,"",1,1,2,2,1,1,1,3,8,5,2,"",1,7,32,70,65,75,90,1,4,70,7,80,7,1,2,1,2,2,2,2,3,2,3,2,1,5,4,6,5,5,4,5,5,3,5,3,2,1,2,1,1,3,2,1,1,2,1,2,3,2,2,1,2,2,2,1,3,2,2,6,5,3,2,2,5,3,1,5,3,5,4,2,3,2,3,2,4,4,5,1,5,2,1,2,2,1,5,2,1,2
98,100,1574,1,2018-11-03 11:44:01,"R_11WRwAl6usyTv5N",1,4,6,1,5,1,1,1,2,3,3,4,3,1,1,3,500,10,0.1,2,3,6,3,3,1,6,1,25,90,80,70,120,120,150,300,120,50,25,120,100,100,25,3,2,"",2,"",2,"0",7,6,"Don not have individual air conditioning unit","8",4,3,4,2,1,"Better insulation around doors and windows.","Forgetting to turn lights off. Heat loss.","Increasing Attic insulation. Switching out light bulbs",2,3,3,6,1,2,2,4,2,5,1,3,1,4,1,5,2,3,2,4,1,0,0,0,0,0,0,2,80,2,28,3,6,1,1,1,"",2,"",1,2,1,1,1,2,4,1,0,0,1,"",1,3,6,69,63,80,85,2,2,75,8,75,8,3,1,1,2,1,1,1,1,2,1,3,3,1,3,3,1,2,4,5,3,3,6,6,3,3,3,1,4,1,1,3,3,6,6,3,1,2,2,1,1,1,1,1,3,3,3,1,3,3,5,3,5,5,4,6,6,6,2,4,4,5,3,1,1,4,6,6,6,4,2,5,5,1,4,2,1,2
99,100,1568,1,2018-10-31 17:48:18,"R_xDcq5WPHYWEh8NH",1,8,8,8,8,1,1,1,8,1,1,8,8,1,1,1,500,10,0.1,2,1,3,3,3,1,2,1,25,65,35,60,85,600,250,500,100,75,25,250,40,50,15,4,1,"",1,"",2,"0",7,6,"We have central air.","9",2,4,6,2,1,"One person turning off her TV and lights at night (though she refuses). Also, same person turning off lights when leaving rooms. Replacing bulbs with more efficient lights.","The ones mentioned above are the only ones I can think of. Old appliances have all been replaced in the past few years with much more efficient models.","I can't think of any. Aside from what I mentioned above, it's fairly efficient here.",3,4,4,6,2,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,2,125,1,38,2,4,3,1,11,"",1,"",1,2,1,1,1,2,5,0,0,0,1,"",2,8,324,62,62,80,80,4,4,77,8,75,8,3,1,1,1,1,3,1,1,1,2,1,3,3,3,5,1,6,4,5,5,4,5,6,5,4,3,3,6,2,1,5,5,5,6,1,1,1,1,1,3,1,1,1,1,1,3,1,5,5,5,6,4,5,5,5,5,6,4,5,3,5,6,2,1,5,5,5,6,5,1,5,5,5,4,2,1,2
100,100,1562,1,2018-11-01 16:39:01,"R_3n9iSbdlt9g3ICx",1,6,6,6,3,3,1,1,3,1,5,1,8,1,1,1,500,10,1,2,3,6,3,3,2,6,1,50,20,10,20,500,1000,1000,2500,500,50,25,500,150,150,200,1,4,"",4,"",1,"1",3,4,"","2",4,4,6,2,2,"lowering the heat","old windows","no",1,1,1,1,1,1,2,5,1,3,1,4,1,5,5,3,2,5,1,4,3,0,0,0,0,0,0,2,100,2,54,3,3,2,1,8,"",1,"",1,1,1,2,2,2,0,0,1,0,1,"",2,8,24,65,50,78,85,1,4,78,4,65,7,3,1,1,1,1,1,3,3,1,1,3,3,2,1,1,1,1,5,5,1,1,5,6,1,1,1,1,1,3,3,1,1,5,6,3,1,1,1,3,3,2,2,1,3,3,3,1,1,1,5,5,2,4,1,6,6,6,1,1,1,5,5,2,2,1,5,5,5,5,3,5,1,1,1,2,2,1
101,100,1559,1,2018-11-01 17:50:45,"R_20Tinl9X59yYTlL",1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,500,10,0.1,3,3,3,3,3,2,3,2,10,10,10,10,10,15,15,15,15,10,10,15,20,20,25,2,3,"",3,"",1,"10",3,2,"","25",2,4,4,1,3,"lights led using","day or night light using","yes i am implement",1,2,1,3,3,3,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,0,0,0,0,0,0,2,200,1,32,4,6,7,3,4,"",3,"",1,1,1,1,1,1,8,7,8,9,2,"",1,6,9,20,20,60,60,3,1,70,9,30,8,3,1,2,1,2,2,1,1,2,1,2,1,3,2,2,1,3,2,3,1,2,3,2,1,2,3,2,2,3,2,2,3,2,2,2,1,2,1,2,1,2,2,1,2,2,1,3,3,2,1,2,3,3,4,3,4,3,2,3,2,3,2,2,3,2,3,2,2,2,1,2,1,2,1,1,1,3
102,100,1557,1,2018-11-01 09:56:51,"R_3JfoAxXj62EIRwO",1,4,4,6,2,6,1,1,4,1,1,4,1,1,1,3,500,10,0.1,2,3,3,3,3,2,3,1,25,400,350,150,700,800,800,1500,300,75,25,500,400,400,75,2,3,"",6,"We don't have central air conditioning.",1,"2",2,4,"","15",4,4,2,2,1,"Changing some of the windows to more efficient ones and winterizing the house decently.","Old windows, electronics being plugged in at all times even when not used.","Replacing windows.",2,2,3,2,1,2,2,4,1,3,1,4,1,3,1,5,3,5,2,3,2,0,0,0,0,0,0,2,100,2,57,6,4,2,1,3,"",4,"",1,1,1,2,2,2,3,3,0,2,1,"",1,3,50,68,65,85,85,1,2,85,9,68,7,5,1,1,1,1,3,1,1,1,1,1,3,2,1,3,1,6,4,4,4,2,3,6,2,2,3,2,6,2,2,4,3,5,6,4,1,1,1,1,3,1,1,1,1,1,3,2,2,4,5,6,3,3,4,5,4,6,2,2,3,5,6,2,2,4,5,5,6,4,1,5,5,5,3,1,1,2
103,100,1545,1,2018-11-02 11:12:52,"R_2UWLArHIDRkkleK",1,8,5,1,1,1,1,1,6,1,1,7,1,7,2,1,500,10,0.001,1,3,3,3,3,2,3,1,30,75,60,40,2000,1000,1500,2500,1500,75,25,2000,700,1200,1000,1,4,"",5,"",1,"1",3,4,"","2",6,1,6,2,1,"new windows","single pane windows","double pane windows",2,1,2,2,2,1,1,2,3,3,3,5,1,3,1,3,1,2,1,5,5,0,0,0,0,0,0,2,45,1,59,2,2,1,1,4,"",1,"",1,2,1,2,2,2,0,1,0,0,1,"",1,8,315,70,70,78,80,1,2,72,5,72,6,4,1,1,3,1,3,1,1,3,1,3,1,3,2,6,4,6,3,5,6,4,6,5,2,2,6,4,6,2,2,6,4,6,5,4,2,1,3,1,3,1,1,3,1,3,1,4,5,6,5,6,4,5,6,5,6,5,2,5,6,5,6,2,2,6,5,6,5,5,4,5,4,1,2,2,2,4
104,100,1542,1,2018-11-01 09:24:29,"R_3hlrBwFZEy5L1Uj",1,4,7,6,4,6,6,8,2,1,4,6,3,1,1,1,500,10,0.01,2,3,3,3,3,1,3,1,23,300,200,125,1200,1000,300,1500,250,77,25,500,150,125,100,2,1,"",2,"",1,"1",2,2,"","20",6,2,4,1,1,"Add insulation and weatherstripping. Turn down thermostat in winter, up in summer.","A few older windows that aren't energy efficient. Turning the AC too low when not needed, and heater too warm in winter.","Insulation and new windows that are energy efficient.",2,3,2,3,1,2,4,2,2,5,1,1,5,4,1,5,5,1,2,5,1,0,0,0,0,0,0,2,160,1,56,4,3,6,1,1,"",2,"",1,1,1,1,1,1,3,0,0,1,1,"",1,8,480,73,72,72,74,1,1,72,3,73,6,3,1,1,1,1,1,1,1,1,1,1,3,5,4,4,5,3,3,4,3,4,5,6,3,4,4,4,3,3,3,4,5,4,6,4,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,4,3,3,4,5,5,6,5,5,5,5,4,3,3,4,5,5,6,4,2,4,1,4,4,2,1,1
105,100,1540,1,2018-11-01 16:21:27,"R_3ExUOECSyMWRSNl",1,7,7,6,7,7,7,7,3,2,3,2,3,3,2,2,500,10,0.01,2,1,3,3,2,2,4,1,70,150,120,150,200,250,220,245,200,70,50,100,100,100,70,1,2,"",2,"",1,"3",2,4,"","4",2,3,2,2,1,"use solar energy","dish washer","no",3,2,3,2,1,1,2,5,2,2,2,2,1,2,2,4,2,3,2,2,2,0,0,0,0,0,0,2,76,2,32,5,5,4,1,9,"",5,"",2,2,2,2,2,2,1,0,3,0,1,"",1,3,38,25,15,30,35,2,2,27,5,25,4,4,2,2,2,1,1,2,1,1,2,2,2,3,4,3,3,3,2,3,3,3,2,4,4,3,3,4,4,3,3,3,3,3,3,3,1,2,1,1,2,2,2,1,1,1,2,5,4,3,4,3,5,5,4,3,4,3,3,4,3,3,2,4,3,2,3,3,3,2,1,5,1,5,3,2,1,2
106,100,1538,1,2018-11-01 17:05:58,"R_4UySbY45EcgUeZz",1,8,8,8,1,8,8,3,2,2,2,3,2,8,2,2,500,10,0.01,2,1,1,3,3,2,3,1,20,500,800,400,12000,9000,23000,65000,23000,60,25,500,1000,2000,1200,1,4,"",6,"don't have",1,"1",3,4,"","2",6,2,4,2,2,"better insulation, adjusting temperatures","old AC, no insulation in floors or ceiling, poor fitting windows and doors","no",3,2,3,1,1,2,2,2,2,4,2,4,4,4,1,5,1,1,2,4,2,0,0,0,0,0,0,1,80,1,55,2,3,1,1,4,"",1,"",2,2,1,2,2,2,0,2,0,0,1,"",1,8,100,76,74,70,72,5,5,70,1,80,9,1,1,1,1,1,3,2,2,1,2,3,3,1,1,1,1,6,2,3,2,3,6,5,3,3,3,3,6,2,1,4,4,6,5,1,1,1,1,3,3,1,1,2,3,3,3,2,3,3,5,6,1,2,5,5,6,6,3,4,4,5,6,3,2,5,5,6,6,4,4,5,5,1,4,2,2,1
107,100,1535,1,2018-11-01 09:33:10,"R_DCwe2XwTiFsqDgl",1,4,3,6,2,6,1,1,3,1,3,4,1,1,1,1,500,10,0.1,6,6,6,3,5,1,2,1,80,85,70,55,120,150,120,150,90,20,25,100,30,30,15,2,1,"",1,"",2,"0",4,6,"N/A","0",6,2,4,2,5,"I think the best opportunities to reduce energy use in my home is to turn off lights when they are not in use and to make sure I keep my central heat and air set at a specific temperature.","I see energy wasted by leaving certain electronics plugged into the outlets like cell phone chargers.","I think installing smart devices to manage electronic devices in my home will work well.",2,2,4,1,2,1,2,5,1,3,1,5,1,4,1,5,1,5,1,4,1,0,0,0,0,0,0,2,158,1,40,3,4,1,1,1,"",1,"",1,2,2,1,1,2,2,3,0,0,1,"",1,4,120,74,74,72,72,2,1,71,4,74,5,3,2,3,3,1,1,3,3,3,1,3,3,3,6,6,3,3,6,6,6,3,6,6,3,6,6,2,3,6,6,6,3,6,6,5,2,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,3,1,5,5,5,4,1,1,2
108,100,1534,1,2018-11-01 16:20:08,"R_2sRtJsQsQLxjP1B",1,6,6,5,4,5,1,1,1,1,1,6,1,5,2,2,500,10,0.001,2,6,3,3,3,2,3,1,300,800,600,300,2000,1000,2200,3500,1400,0,25,1200,300,300,150,1,4,"",4,"",1,"2",4,4,"","2",6,6,1,2,1,"Turning off the ac unit","My apt is older so the windows are drafty","Yes, new windows and seals",2,1,3,1,1,1,5,2,1,1,1,1,1,5,1,5,5,2,1,1,1,0,0,0,0,0,0,2,55,1,45,3,3,1,1,8,"",1,"",2,2,1,2,2,2,0,0,0,0,1,"",1,3,40,64,60,78,90,2,5,78,3,64,5,4,1,1,3,3,3,1,1,1,1,3,1,2,1,5,6,6,3,2,3,2,6,5,2,1,6,6,6,2,2,3,3,6,3,3,1,1,1,3,3,1,1,1,1,1,1,3,3,5,6,6,3,2,3,4,5,5,2,2,6,6,6,2,2,3,5,5,3,1,1,5,5,5,3,2,1,3
109,100,1487,1,2018-11-02 11:14:55,"R_2D5ouf7fqSFFQEP",1,4,5,3,2,5,5,5,5,1,2,5,2,5,5,2,500,10,1,1,2,3,3,1,2,2,1,50,200,350,400,1000,900,800,800,600,40,30,50,60,80,90,1,5,"",5,"",2,"0",7,5,"","3",6,1,6,2,1,"Switching to energy efficient stove.","Old stove.","No.",3,1,3,2,2,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,0,0,0,0,0,0,2,75,2,38,4,4,1,2,10,"none",6,"none",2,2,2,2,2,2,1,2,0,0,1,"",1,2,26,70,75,85,80,2,1,70,4,70,4,3,1,1,1,1,3,3,3,1,1,3,3,2,1,1,1,6,6,6,1,1,6,6,1,1,1,1,6,6,6,1,1,6,6,5,1,1,1,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,5,5,5,2,2,1,2
